primary_key;phone_area_code;city;active
1744;39247;Güterglück;false
1745;39248;Dobritz;false
1746;3925;Stassfurt;false
1747;39262;Güsten Anh;false
1748;39263;Unseburg;false
1749;39264;Kroppenstedt;false
1750;39265;Löderburg;false
1751;39266;Förderstedt;false
1752;39267;Schneidlingen;false
1753;39268;Egeln;false
1754;3928;Schönebeck Elbe;false
1755;39291;Calbe Saale;false
1756;39292;Biederitz;false
1757;39293;Dreileben;false
1758;39294;Gross Rosenburg;false
1759;39295;Zuchau;false
1760;39296;Welsleben;false
1761;39297;Eickendorf Kr Schönebeck;false
1762;39298;Barby Elbe;false
1763;3931;Stendal;false
1764;39320;Schinne;false
1765;39321;Arneburg;false
1766;39322;Tangermünde;false
1767;39323;Schönhausen Elbe;false
1768;39324;Kläden b Stendal;false
1769;39325;Vinzelberg;false
1770;39327;Klietz;false
1771;39328;Rochau;false
1772;39329;Möringen;false
1773;3933;Genthin;false
1774;39341;Redekin;false
1775;39342;Gladau;false
1776;39343;Jerichow;false
1777;39344;Güsen;false
1778;39345;Parchen;false
1779;39346;Tucheim;false
1780;39347;Kade;false
1781;39348;Klitsche;false
1782;39349;Parey Elbe;false
1783;3935;Tangerhütte;false
1784;39361;Lüderitz;false
1785;39362;Grieben b Tangerhütte;false
1786;39363;Angern;false
1787;39364;Dolle;false
1788;39365;Bellingen b Stendal;false
1789;39366;Kehnert;false
1790;3937;Osterburg Altmark;false
1791;39382;Kamern;false
1792;39383;Sandau Elbe;false
1793;39384;Arendsee Altmark;false
1794;39386;Seehausen Altmark;false
1795;39387;Havelberg;false
1796;39388;Goldbeck Altm;false
1797;39389;Schollene;false
1798;39390;Iden;false
1799;39391;Lückstedt;false
1800;39392;Rönnebeck Sachs-Ahn;false
1801;39393;Werben Elbe;false
1802;39394;Hohenberg-Krusemark;false
1803;39395;Wanzer;false
1804;39396;Neukirchen Altmark;false
1805;39397;Geestgottberg;false
1806;39398;Gross Garz;false
1807;39399;Kleinau;false
1808;39400;Wefensleben;false
1809;39401;Neuwegersleben;false
1810;39402;Völpke;false
1811;39403;Gröningen Sachs-Ahn;false
1812;39404;Ausleben;false
1813;39405;Hötensleben;false
1814;39406;Harbke;false
1815;39407;Seehausen Börde;false
1816;39408;Hadmersleben;false
1817;39409;Eilsleben;false
1818;3941;Halberstadt;false
1819;39421;Osterwieck;false
1820;39422;Badersleben;false
1821;39423;Wegeleben;false
1822;39424;Schwanebeck Sachs-Anh;false
1823;39425;Dingelstedt a Huy;false
1824;39426;Hessen;false
1825;39427;Ströbeck;false
1826;39428;Pabstorf;false
1827;3943;Wernigerode;false
1828;3944;Blankenburg Harz;false
1829;39451;Wasserleben;false
1830;39452;Ilsenburg;false
1831;39453;Derenburg;false
1832;39454;Elbingerode Harz;false
1833;39455;Schierke;false
1834;39456;Altenbrak;false
1835;39457;Benneckenstein Harz;false
1836;39458;Heudeber;false
1837;39459;Hasselfelde;false
1838;3946;Quedlinburg;false
1839;3947;Thale;false
1840;39481;Hedersleben b Aschersleben;false
1841;39482;Gatersleben;false
1842;39483;Ballenstedt;false
1843;39484;Harzgerode;false
1844;39485;Gernrode Harz;false
1845;39487;Friedrichsbrunn;false
1846;39488;Güntersberge;false
1847;39489;Strassberg Harz;false
1848;3949;Oschersleben Bode;false
1849;395;Neubrandenburg;false
1850;39600;Zwiedorf;false
1851;39601;Friedland Meckl;false
1852;39602;Kleeth;false
1853;39603;Burg Stargard;false
1854;39604;Wildberg b Altentreptow;false
1855;39605;Gross Nemerow;false
1856;39606;Glienke;false
1857;39607;Kotelow;false
1858;39608;Staven;false
1859;3961;Altentreptow;false
1860;3962;Penzlin b Waren;false
1861;3963;Woldegk;false
1862;3964;Bredenfelde b Strasburg;false
1863;3965;Burow b Altentreptow;false
1864;3966;Cölpin;false
1865;3967;Oertzenhof b Strasburg;false
1866;3968;Schönbeck Meckl;false
1867;3969;Siedenbollentin;false
1868;3971;Anklam;false
1869;39721;Liepen b Anklam;false
1870;39722;Sarnow b Anklam;false
1871;39723;Krien;false
1872;39724;Klein Bünzow;false
1873;39726;Ducherow;false
1874;39727;Spantekow;false
1875;39728;Medow b Anklam;false
1876;3973;Pasewalk;false
1877;39740;Nechlin;false
1878;39741;Jatznick;false
1879;39742;Brüssow b Pasewalk;false
1880;39743;Zerrenthin;false
1881;39744;Rothenklempenow;false
1882;39745;Hetzdorf b Strasburg;false
1883;39746;Krackow;false
1884;39747;Züsedom;false
1885;39748;Viereck;false
1886;39749;Grambow b Pasewalk;false
1887;39751;Penkun;false
1888;39752;Blumenhagen b Strasburg;false
1889;39753;Strasburg;false
1890;39754;Löcknitz Vorpom;false
1891;3976;Torgelow b Ueckermünde;false
1892;39771;Ueckermünde;false
1893;39772;Rothemühl;false
1894;39773;Altwarp;false
1895;39774;Mönkebude;false
1896;39775;Ahlbeck b Torgelow;false
1897;39776;Hintersee;false
1898;39777;Borkenfriede;false
1899;39778;Ferdinandshof b Torgelow;false
1900;39779;Eggesin;false
1901;3981;Neustrelitz;false
1902;39820;Triepkendorf;false
1903;39821;Carpin;false
1904;39822;Kratzeburg;false
1905;39823;Rechlin;false
1906;39824;Hohenzieritz;false
1907;39825;Wokuhl;false
1908;39826;Blankensee b Neustrelitz;false
1909;39827;Schwarz b Neustrelitz;false
1910;39828;Wustrow Kr Mecklenburg-Strelitz;false
1911;39829;Blankenförde;false
1912;39831;Feldberg Meckl;false
1913;39832;Wesenberg Meckl;false
1914;39833;Mirow Kr Neustrelitz;false
1915;3984;Prenzlau;false
1916;39851;Göritz b Prenzlau;false
1917;39852;Schönermark b Prenzlau;false
1918;39853;Holzendorf b Prenzlau;false
1919;39854;Kleptow;false
1920;39855;Parmen-Weggun;false
1921;39856;Beenz b Prenzlau;false
1922;39857;Drense;false
1923;39858;Bietikow;false
1924;39859;Fürstenwerder;false
1925;39861;Gramzow b Prenzlau;false
1926;39862;Schmölln b Prenzlau;false
1927;39863;Seehausen b Prenzlau;false
1928;3987;Templin;false
1929;39881;Ringenwalde b Templin;false
1930;39882;Gollin;false
1931;39883;Groß Dölln;false
1932;39884;Hassleben b Prenzlau;false
1933;39885;Jakobshagen;false
1934;39886;Milmersdorf;false
1935;39887;Gerswalde;false
1936;39888;Lychen;false
1937;39889;Boitzenburg;false
1938;3991;Waren Müritz;false
1939;39921;Ankershagen;false
1940;39922;Dambeck b Röbel;false
1941;39923;Priborn;false
1942;39924;Stuer;false
1943;39925;Wredenhagen;false
1944;39926;Grabowhöfe;false
1945;39927;Nossentiner Hütte;false
1946;39928;Möllenhagen;false
1947;39929;Jabel b Waren;false
1948;39931;Röbel Müritz;false
1949;39932;Malchow b Waren;false
1950;39933;Vollrathsruhe;false
1951;39934;Groß Plasten;false
1952;3994;Malchin;false
1953;39951;Faulenrost;false
1954;39952;Grammentin;false
1955;39953;Schwinkendorf;false
1956;39954;Stavenhagen Reuterstadt;false
1957;39955;Jürgenstorf Meckl;false
1958;39956;Neukalen;false
1959;39957;Gielow;false
1960;39959;Dargun;false
1961;3996;Teterow;false
1962;39971;Gnoien;false
1963;39972;Walkendorf;false
1964;39973;Altkalen;false
1965;39975;Thürkow;false
1966;39976;Groß Bützin;false
1967;39977;Jördenstorf;false
1968;39978;Gross Roge;false
1969;3998;Demmin;false
1970;39991;Daberkow;false
1971;39992;Görmin;false
1972;39993;Hohenmocker;false
1973;39994;Metschow;false
1974;39995;Nossendorf;false
1975;39996;Törpin;false
1976;39997;Jarmen;false
1977;39998;Loitz b Demmin;false
1978;39999;Tutow;false
1979;40;Hamburg;false
1980;4101;Pinneberg;false
1981;4102;Ahrensburg;false
1982;4103;Wedel;false
1983;4104;Aumühle b Hamburg;false
1984;4105;Seevetal;false
1985;4106;Quickborn Kr Pinneberg;false
1986;4107;Siek Kr Stormarn;false
1987;4108;Rosengarten Kr Harburg;false
1988;4109;Tangstedt Bz Hamburg;false
1989;4120;Ellerhoop;false
1990;4121;Elmshorn;false
1991;4122;Uetersen;false
1992;4123;Barmstedt;false
1993;4124;Glückstadt;false
1994;4125;Seestermühe;false
1995;4126;Horst Holstein;false
1996;4127;Westerhorn;false
1997;4128;Kollmar;false
1998;4129;Haseldorf;false
1999;4131;Lüneburg;false
2000;4132;Amelinghausen;false
2001;4133;Wittorf Kr Lünebeburg;false
2002;4134;Embsen Kr Lünebeburg;false
2003;4135;Kirchgellersen;false
2004;4136;Scharnebeck;false
2005;4137;Barendorf;false
2006;4138;Betzendorf Kr Lünebeburg;false
2007;4139;Hohnstorf Elbe;false
2008;4140;Estorf Kr Stade;false
2009;4141;Stade;false
2010;4142;Steinkirchen Kr Stade;false
2011;4143;Drochtersen;false
2012;4144;Himmelpforten;false
2013;4146;Stade-Bützfleth;false
2014;4148;Drochtersen-Assel;false
2015;4149;Fredenbeck;false
2016;4151;Schwarzenbek;false
2017;4152;Geesthacht;false
2018;4153;Lauenburg Elbe;false
2019;4154;Trittau;false
2020;4155;Büchen;false
2021;4156;Talkau;false
2022;4158;Roseburg;false
2023;4159;Basthorst;false
2024;4161;Buxtehude;false
2025;4162;Jork;false
2026;4163;Horneburg Niederelbe;false
2027;4164;Harsefeld;false
2028;4165;Hollenstedt Nordheide;false
2029;4166;Ahlerstedt;false
2030;4167;Apensen;false
2031;4168;Neu Wulmstorf-Elstorf;false
2032;4169;Sauensiek;false
2033;4171;Winsen Luhe;false
2034;4172;Salzhausen;false
2035;4173;Wulfsen;false
2036;4174;Stelle Kr Harburg;false
2037;4175;Egestorf Nordheide;false
2038;4176;Marschacht;false
2039;4177;Drage Elbe;false
2040;4178;Radbruch;false
2041;4179;Winsen-Tönnhausen;false
2042;4180;Königsmoor;false
2043;4181;Buchholz in der Nordheide;false
2044;4182;Tostedt;false
2045;4183;Jesteburg;false
2046;4184;Hanstedt Nordheide;false
2047;4185;Marxen Auetal;false
2048;4186;Buchholz-Trelde;false
2049;4187;Holm-Seppensen;false
2050;4188;Welle Nordheide;false
2051;4189;Undeloh;false
2052;4191;Kaltenkirchen Holst;false
2053;4192;Bad Bramstedt;false
2054;4193;Henstedt-Ulzburg;false
2055;4194;Sievershütten;false
2056;4195;Hartenholm;false
2057;4202;Achim b Bremen;false
2058;4203;Weyhe b Bremen;false
2059;4204;Thedinghausen;false
2060;4205;Ottersberg;false
2061;4206;Stuhr-Heiligenrode;false
2062;4207;Oyten;false
2063;4208;Grasberg;false
2064;4209;Schwanewede;false
2065;421;Bremen;false
2066;4221;Delmenhorst;false
2067;4222;Ganderkesee;false
2068;4223;Ganderkesee-Bookholzberg;false
2069;4224;Gross Ippener;false
2070;4230;Verden-Walle;false
2071;4231;Verden Aller;false
2072;4232;Langwedel Kr Verden;false
2073;4233;Blender;false
2074;4234;Dörverden;false
2075;4235;Langwedel-Etelsen;false
2076;4236;Kirchlinteln;false
2077;4237;Bendingbostel;false
2078;4238;Neddenaverbergen;false
2079;4239;Dörverden-Westen;false
2080;4240;Syke-Heiligenfelde;false
2081;4241;Bassum;false
2082;4242;Syke;false
2083;4243;Twistringen;false
2084;4244;Harpstedt;false
2085;4245;Neuenkirchen b Bassum;false
2086;4246;Twistringen-Heiligenloh;false
2087;4247;Affinghausen;false
2088;4248;Bassum-Neubruchhausen;false
2089;4249;Bassum-Nordwohlde;false
2090;4251;Hoya;false
2091;4252;Bruchhausen-Vilsen;false
2092;4253;Asendorf Kr Diepholz;false
2093;4254;Eystrup;false
2094;4255;Martfeld;false
2095;4256;Hilgermissen;false
2096;4257;Schweringen;false
2097;4258;Schwarme;false
2098;4260;Visselhövede-Wittorf;false
2099;4261;Rotenburg Wümme;false
2100;4262;Visselhövede;false
2101;4263;Scheessel;false
2102;4264;Sottrum Kr Rotenburg;false
2103;4265;Fintel;false
2104;4266;Brockel;false
2105;4267;Lauenbrück;false
2106;4268;Bötersen;false
2107;4269;Ahausen-Kirchwalsede;false
2108;4271;Sulingen;false
2109;4272;Siedenburg;false
2110;4273;Kirchdorf b Sulingen;false
2111;4274;Varrel b Sulingen;false
2112;4275;Ehrenburg;false
2113;4276;Borstel b Sulingen;false
2114;4277;Schwaförden;false
2115;4281;Zeven;false
2116;4282;Sittensen;false
2117;4283;Tarmstedt;false
2118;4284;Selsingen;false
2119;4285;Rhade b Zeven;false
2120;4286;Gyhum;false
2121;4287;Heeslingen-Boitzen;false
2122;4288;Horstedt Kr Rotenburg;false
2123;4289;Kirchtimke;false
2124;4292;Ritterhude;false
2125;4293;Ottersberg-Fischerhude;false
2126;4294;Riede Kr Verden;false
2127;4295;Emtinghausen;false
2128;4296;Schwanewede-Aschwarden;false
2129;4297;Ottersberg-Posthausen;false
2130;4298;Lilienthal;false
2131;4302;Kirchbarkau;false
2132;4303;Schlesen;false
2133;4305;Westensee;false
2134;4307;Raisdorf;false
2135;4308;Schwedeneck;false
2136;431;Kiel;false
2137;4320;Heidmühlen;false
2138;4321;Neumünster;false
2139;4322;Bordesholm;false
2140;4323;Bornhöved;false
2141;4324;Brokstedt;false
2142;4326;Wankendorf;false
2143;4327;Grossenaspe;false
2144;4328;Rickling;false
2145;4329;Langwedel Holst;false
2146;4330;Emkendorf;false
2147;4331;Rendsburg;false
2148;4332;Hamdorf b Rendsburg;false
2149;4333;Erfde;false
2150;4334;Bredenbek b Rendsburg;false
2151;4335;Hohn b Rendsburg;false
2152;4336;Owschlag;false
2153;4337;Jevenstedt;false
2154;4338;Alt Duvenstedt;false
2155;4339;Christiansholm;false
2156;4340;Achterwehr;false
2157;4342;Preetz Kr Plön;false
2158;4343;Laboe;false
2159;4344;Schönberg Holstein;false
2160;4346;Gettorf;false
2161;4347;Flintbek;false
2162;4348;Schönkirchen;false
2163;4349;Dänischenhagen;false
2164;4351;Eckernförde;false
2165;4352;Damp;false
2166;4353;Ascheffel;false
2167;4354;Fleckeby;false
2168;4355;Rieseby;false
2169;4356;Gross Wittensee;false
2170;4357;Sehestedt Eider;false
2171;4358;Loose b Eckernförde;false
2172;4361;Oldenburg in Holstein;false
2173;4362;Heiligenhafen;false
2174;4363;Lensahn;false
2175;4364;Dahme Kr Ostholstein;false
2176;4365;Heringsdorf Holst;false
2177;4366;Grömitz-Cismar;false
2178;4367;Grossenbrode;false
2179;4371;Burg auf Fehmarn;false
2180;4372;Westfehmarn;false
2181;4381;Lütjenburg;false
2182;4382;Wangels;false
2183;4383;Grebin;false
2184;4384;Selent;false
2185;4385;Hohenfelde b Kiel;false
2186;4392;Nortorf b Neumünster;false
2187;4393;Boostedt;false
2188;4394;Bokhorst;false
2189;4401;Brake Unterweser;false
2190;4402;Rastede;false
2191;4403;Bad Zwischenahn;false
2192;4404;Elsfleth;false
2193;4405;Edewecht;false
2194;4406;Berne;false
2195;4407;Wardenburg;false
2196;4408;Hude Oldenburg;false
2197;4409;Westerstede-Ocholt;false
2198;441;Oldenburg (Oldb);false
2199;4421;Wilhelmshaven;false
2200;4422;Sande Kr Friesl;false
2201;4423;Fedderwarden;false
2202;4425;Wangerland-Hooksiel;false
2203;4426;Wangerland-Horumersiel;false
2204;4431;Wildeshausen;false
2205;4432;Dötlingen-Brettorf;false
2206;4433;Dötlingen;false
2207;4434;Colnrade;false
2208;4435;Grossenkneten;false
2209;4441;Vechta;false
2210;4442;Lohne Oldenburg;false
2211;4443;Dinklage;false
2212;4444;Goldenstedt;false
2213;4445;Visbek Kr Vechta;false
2214;4446;Bakum Kr Vechta;false
2215;4447;Vechta-Langförden;false
2216;4451;Varel Jadebusen;false
2217;4452;Zetel-Neuenburg;false
2218;4453;Zetel;false
2219;4454;Jade;false
2220;4455;Jade-Schweiburg;false
2221;4456;Varel-Altjührden;false
2222;4458;Wiefelstede-Spohle;false
2223;4461;Jever;false
2224;4462;Wittmund;false
2225;4463;Wangerland;false
2226;4464;Wittmund-Carolinensiel;false
2227;4465;Friedeburg Ostfriesl;false
2228;4466;Wittmund-Ardorf;false
2229;4467;Wittmund-Funnix;false
2230;4468;Friedeburg-Reepsholt;false
2231;4469;Wangerooge;false
2232;4471;Cloppenburg;false
2233;4472;Lastrup;false
2234;4473;Emstek;false
2235;4474;Garrel;false
2236;4475;Molbergen;false
2237;4477;Lastrup-Hemmelte;false
2238;4478;Cappeln Oldenburg;false
2239;4479;Molbergen-Peheim;false
2240;4480;Ovelgönne-Strückhausen;false
2241;4481;Hatten-Sandkrug;false
2242;4482;Hatten;false
2243;4483;Ovelgönne-Großenmeer;false
2244;4484;Hude-Wüsting;false
2245;4485;Elsfleth-Huntorf;false
2246;4486;Edewecht-Friedrichsfehn;false
2247;4487;Grossenkneten-Huntlosen;false
2248;4488;Westerstede;false
2249;4489;Apen;false
2250;4491;Friesoythe;false
2251;4492;Saterland;false
2252;4493;Friesoythe-Gehlenberg;false
2253;4494;Bösel Oldenburg;false
2254;4495;Friesoythe-Thüle;false
2255;4496;Friesoythe-Markhausen;false
2256;4497;Barßel-Harkebrügge;false
2257;4498;Saterland-Ramsloh;false
2258;4499;Barssel;false
2259;4501;Kastorf Holst;false
2260;4502;Lübeck-Travemünde;false
2261;4503;Timmendorfer Strand;false
2262;4504;Ratekau;false
2263;4505;Stockelsdorf-Curau;false
2264;4506;Stockelsdorf-Krumbeck;false
2265;4508;Krummesse;false
2266;4509;Groß Grönau;false
2267;451;Lübeck;false
2268;4521;Eutin;false
2269;4522;Plön;false
2270;4523;Malente;false
2271;4524;Scharbeutz-Pönitz;false
2272;4525;Ahrensbök;false
2273;4526;Ascheberg Holstein;false
2274;4527;Bosau;false
2275;4528;Schönwalde am Bungsberg;false
2276;4529;Süsel-Bujendorf;false
2277;4531;Bad Oldesloe;false
2278;4532;Bargteheide;false
2279;4533;Reinfeld Holstein;false
2280;4534;Steinburg Kr Storman;false
2281;4535;Nahe;false
2282;4536;Steinhorst Lauenb;false
2283;4537;Sülfeld Holst;false
2284;4539;Westerau;false
2285;4541;Ratzeburg;false
2286;4542;Mölln Lauenb;false
2287;4543;Nusse;false
2288;4544;Berkenthin;false
2289;4545;Seedorf Lauenb;false
2290;4546;Mustin Lauenburg;false
2291;4547;Gudow Lauenb;false
2292;4550;Bühnsdorf;false
2293;4551;Bad Segeberg;false
2294;4552;Leezen;false
2295;4553;Geschendorf;false
2296;4554;Wahlstedt;false
2297;4555;Seedorf b Bad Segeberg;false
2298;4556;Ahrensbök-Gnissau;false
2299;4557;Blunk;false
2300;4558;Todesfelde;false
2301;4559;Wensin;false
2302;4561;Neustadt in Holstein;false
2303;4562;Grömitz;false
2304;4563;Scharbeutz-Haffkrug;false
2305;4564;Schashagen;false
2306;4602;Freienwill;false
2307;4603;Havetoft;false
2308;4604;Grossenwiehe;false
2309;4605;Medelby;false
2310;4606;Wanderup;false
2311;4607;Janneby;false
2312;4608;Handewitt;false
2313;4609;Eggebek;false
2314;461;Flensburg;false
2315;4621;Schleswig;false
2316;4622;Taarstedt;false
2317;4623;Böklund;false
2318;4624;Kropp;false
2319;4625;Jübek;false
2320;4626;Treia;false
2321;4627;Dörpstedt;false
2322;4630;Barderup;false
2323;4631;Glücksburg Ostsee;false
2324;4632;Steinbergkirche;false
2325;4633;Satrup;false
2326;4634;Husby;false
2327;4635;Sörup;false
2328;4636;Langballig;false
2329;4637;Sterup;false
2330;4638;Tarp;false
2331;4639;Schafflund;false
2332;4641;Süderbrarup;false
2333;4642;Kappeln Schlei;false
2334;4643;Gelting Angeln;false
2335;4644;Karby;false
2336;4646;Mohrkirch;false
2337;4651;Sylt;false
2338;4661;Niebüll;false
2339;4662;Leck;false
2340;4663;Süderlügum;false
2341;4664;Neukirchen b Niebüll;false
2342;4665;Emmelsbüll-Horsbüll;false
2343;4666;Ladelund;false
2344;4667;Dagebüll;false
2345;4668;Klanxbüll;false
2346;4671;Bredstedt;false
2347;4672;Langenhorn;false
2348;4673;Joldelund;false
2349;4674;Ockholm;false
2350;4681;Wyk auf Föhr;false
2351;4682;Amrum;false
2352;4683;Oldsum;false
2353;4684;Langeneß Hallig;false
2354;4702;Sandstedt;false
2355;4703;Loxstedt-Donnern;false
2356;4704;Drangstedt;false
2357;4705;Wremen;false
2358;4706;Schiffdorf;false
2359;4707;Langen-Neuenwalde;false
2360;4708;Ringstedt;false
2361;471;Bremerhaven;false
2362;4721;Cuxhaven;false
2363;4722;Cuxhaven-Altenbruch;false
2364;4723;Cuxhaven-Altenwalde;false
2365;4724;Cuxhaven-Lüdingworth;false
2366;4725;Helgoland;false
2367;4731;Nordenham;false
2368;4732;Stadland-Rodenkirchen;false
2369;4733;Butjadingen-Burhave;false
2370;4734;Stadland-Seefeld;false
2371;4735;Butjadingen-Stollhamm;false
2372;4736;Butjadingen-Tossens;false
2373;4737;Stadland-Schwei;false
2374;4740;Loxstedt-Dedesdorf;false
2375;4741;Nordholz b Bremerhaven;false
2376;4742;Dorum;false
2377;4743;Langen b Bremerhaven;false
2378;4744;Loxstedt;false
2379;4745;Bad Bederkesa;false
2380;4746;Hagen b Bremerhaven;false
2381;4747;Beverstedt;false
2382;4748;Stubben b Bremerhaven;false
2383;4749;Schiffdorf-Geestenseth;false
2384;4751;Otterndorf;false
2385;4752;Neuhaus Oste;false
2386;4753;Balje;false
2387;4754;Bülkau;false
2388;4755;Ihlienworth;false
2389;4756;Odisheim;false
2390;4757;Wanna;false
2391;4758;Nordleda;false
2392;4761;Bremervörde;false
2393;4762;Kutenholz;false
2394;4763;Gnarrenburg;false
2395;4764;Gnarrenburg-Klenkendorf;false
2396;4765;Ebersdorf b Bremervörde;false
2397;4766;Basdahl;false
2398;4767;Bremervörde-Bevern;false
2399;4768;Hipstedt;false
2400;4769;Bremervörde-Iselersheim;false
2401;4770;Wischhafen;false
2402;4771;Hemmoor;false
2403;4772;Oberndorf Oste;false
2404;4773;Lamstedt;false
2405;4774;Hechthausen;false
2406;4775;Grossenwörden;false
2407;4776;Osten-Altendorf;false
2408;4777;Cadenberge;false
2409;4778;Wingst;false
2410;4779;Freiburg Elbe;false
2411;4791;Osterholz-Scharmbeck;false
2412;4792;Worpswede;false
2413;4793;Hambergen;false
2414;4794;Worpswede-Ostersode;false
2415;4795;Garlstedt;false
2416;4796;Teufelsmoor;false
2417;4802;Wrohm;false
2418;4803;Pahlen;false
2419;4804;Nordhastedt;false
2420;4805;Schafstedt;false
2421;4806;Sarzbüttel;false
2422;481;Heide Holst;false
2423;4821;Itzehoe;false
2424;4822;Kellinghusen;false
2425;4823;Wilster;false
2426;4824;Krempe;false
2427;4825;Burg Dithmarschen;false
2428;4826;Hohenlockstedt;false
2429;4827;Wacken;false
2430;4828;Lägerdorf;false
2431;4829;Wewelsfleth;false
2432;4830;Süderhastedt;false
2433;4832;Meldorf;false
2434;4833;Wesselburen;false
2435;4834;Büsum;false
2436;4835;Albersdorf Holst;false
2437;4836;Hennstedt Dithm;false
2438;4837;Neuenkirchen Dithm;false
2439;4838;Tellingstedt;false
2440;4839;Wöhrden Dithm;false
2441;4841;Husum Nordsee;false
2442;4842;Nordstrand;false
2443;4843;Viöl;false
2444;4844;Pellworm;false
2445;4845;Ostenfeld Husum;false
2446;4846;Hattstedt;false
2447;4847;Oster-Ohrstedt;false
2448;4848;Rantrum;false
2449;4849;Hooge;false
2450;4851;Marne;false
2451;4852;Brunsbüttel;false
2452;4853;Sankt Michaelisdonn;false
2453;4854;Friedrichskoog;false
2454;4855;Eddelak;false
2455;4856;Kronprinzenkoog;false
2456;4857;Barlt;false
2457;4858;Sankt Margarethen Holst;false
2458;4859;Windbergen;false
2459;4861;Tönning;false
2460;4862;Garding;false
2461;4863;Sankt Peter-Ording;false
2462;4864;Oldenswort;false
2463;4865;Osterhever;false
2464;4871;Hohenwestedt;false
2465;4872;Hanerau-Hademarschen;false
2466;4873;Aukrug;false
2467;4874;Todenbüttel;false
2468;4875;Stafstedt;false
2469;4876;Reher Holst;false
2470;4877;Hennstedt b Itzehoe;false
2471;4881;Friedrichstadt;false
2472;4882;Lunden;false
2473;4883;Süderstapel;false
2474;4884;Schwabstedt;false
2475;4885;Bergenhusen;false
2476;4892;Schenefeld Mittelholst;false
2477;4893;Hohenaspe;false
2478;4902;Jemgum-Ditzum;false
2479;4903;Wymeer;false
2480;491;Leer Ostfriesland;false
2481;4920;Wirdum;false
2482;4921;Emden Stadt;false
2483;4922;Borkum;false
2484;4923;Krummhörn-Pewsum;false
2485;4924;Moormerland-Oldersum;false
2486;4925;Hinte;false
2487;4926;Krummhörn-Greetsiel;false
2488;4927;Krummhörn-Loquard;false
2489;4928;Ihlow-Riepe;false
2490;4929;Ihlow Kr Aurich;false
2491;4931;Norden;false
2492;4932;Norderney;false
2493;4933;Dornum Ostfriesl;false
2494;4934;Marienhafe;false
2495;4935;Juist;false
2496;4936;Grossheide;false
2497;4938;Hagermarsch;false
2498;4939;Baltrum;false
2499;4941;Aurich;false
2500;4942;Südbrookmerland;false
2501;4943;Grossefehn;false
2502;4944;Wiesmoor;false
2503;4945;Grossefehn-Timmel;false
2504;4946;Grossefehn-Bagband;false
2505;4947;Aurich-Ogenbargen;false
2506;4948;Wiesmoor-Marcardsmoor;false
2507;4950;Holtland;false
2508;4951;Weener;false
2509;4952;Rhauderfehn;false
2510;4953;Bunde;false
2511;4954;Moormerland;false
2512;4955;Westoverledingen;false
2513;4956;Uplengen;false
2514;4957;Detern;false
2515;4958;Jemgum;false
2516;4959;Dollart;false
2517;4961;Papenburg;false
2518;4962;Papenburg-Aschendorf;false
2519;4963;Dörpen;false
2520;4964;Rhede Ems;false
2521;4965;Surwold;false
2522;4966;Neubörger;false
2523;4967;Rhauderfehn-Burlage;false
2524;4968;Neulehe;false
2525;4971;Esens;false
2526;4972;Langeoog;false
2527;4973;Wittmund-Burhafe;false
2528;4974;Neuharlingersiel;false
2529;4975;Westerholt Ostfriesl;false
2530;4976;Spiekeroog;false
2531;4977;Blomberg Ostfriesl;false
2532;5021;Nienburg Weser;false
2533;5022;Wietzen;false
2534;5023;Liebenau Kr Nieburg Weser;false
2535;5024;Rohrsen Kr Nienburg Weser;false
2536;5025;Estorf Weser;false
2537;5026;Steimbke;false
2538;5027;Linsburg;false
2539;5028;Pennigsehl;false
2540;5031;Wunstorf;false
2541;5032;Neustadt am Rübenberge;false
2542;5033;Wunstorf-Grossenheidorn;false
2543;5034;Neustadt-Hagen;false
2544;5035;Gross Munzel;false
2545;5036;Neustadt-Schneeren;false
2546;5037;Bad Rehburg;false
2547;5041;Springe Deister;false
2548;5042;Bad Münder am Deister;false
2549;5043;Lauenau;false
2550;5044;Springe-Eldagsen;false
2551;5045;Springe-Bennigsen;false
2552;5051;Bergen Kr Celle;false
2553;5052;Hermannsburg;false
2554;5053;Faßberg-Müden;false
2555;5054;Bergen-Sülze;false
2556;5055;Fassberg;false
2557;5056;Winsen-Meissendorf;false
2558;5060;Bodenburg;false
2559;5062;Holle b Hildesheim;false
2560;5063;Bad Salzdetfurth;false
2561;5064;Groß Düngen;false
2562;5065;Sibbesse;false
2563;5066;Sarstedt;false
2564;5067;Bockenem;false
2565;5068;Elze Leine;false
2566;5069;Nordstemmen;false
2567;5071;Schwarmstedt;false
2568;5072;Neustadt-Mandelsloh;false
2569;5073;Neustadt-Esperke;false
2570;5074;Rodewald;false
2571;5082;Langlingen;false
2572;5083;Hohne b Celle;false
2573;5084;Hambühren;false
2574;5085;Burgdorf-Ehlershausen;false
2575;5086;Celle-Scheuen;false
2576;5101;Pattensen;false
2577;5102;Laatzen;false
2578;5103;Wennigsen Deister;false
2579;5105;Barsinghausen;false
2580;5108;Gehrden Han;false
2581;5109;Ronnenberg;false
2582;511;Hannover;false
2583;5121;Hildesheim;false
2584;5123;Schellerten;false
2585;5126;Algermissen;false
2586;5127;Harsum;false
2587;5128;Hohenhameln;false
2588;5129;Söhlde;false
2589;5130;Wedemark;false
2590;5131;Garbsen;false
2591;5132;Lehrte;false
